LBS,OZ,CA,AD,AE,AF,AG,AI,AL,AM,AN,AO,AR,AT,AU,AW,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BR,BS,BT,BW,BY,BZ,CC,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CV,CX,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,EH,ER,ES,ET,FI,FJ,FK,FM,FO,FR,GA,GB,GD,GE,GF,GH,GI,GL,GM,GN,GP,GQ,GR,GS,GT,GW,GY,HK,HN,HR,HT,HU,ID,IE,IL,IM,IN,IO,IQ,IS,IT,JM,JO,JP,KE,KG,KH,KI,KM,KN,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MH,MK,ML,MN,MO,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NF,NG,NI,NL,NO,NP,NR,NU,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PM,PN,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SE,SG,SH,SI,SJ,SK,SL,SM,SN,SR,ST,SV,SZ,TC,TD,TF,TG,TH,TJ,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,UY,UZ,VA,VC,VE,VG,VN,VU,WF,WS,YE,YT,ZA,ZM,ZW
52.00,832,293.23,208.83,225.04,365.47,408.37,327.16,248.26,318.38,285.67,252.04,320.27,179.41,449.86,263.83,274.38,231.43,247.56,254.53,315.61,316.04,202.09,226.99,305.20,262.80,280.14,287.07,243.90,412.89,300.05,250.70,285.09,283.36,264.02,332.88,449.86,262.43,282.09,265.27,179.26,279.15,677.24,313.91,266.34,250.68,286.47,323.85,339.30,449.86,218.32,183.94,175.50,268.06,181.16,285.14,254.90,227.45,314.62,188.13,261.33,255.65,299.74,192.49,294.10,190.63,343.06,598.51,268.83,273.05,205.28,280.22,179.89,254.71,334.99,254.94,282.01,260.62,343.11,298.69,284.34,280.14,336.46,196.06,179.89,267.18,338.63,268.05,220.37,296.68,191.98,281.99,192.11,273.17,201.00,271.45,179.89,231.14,182.21,248.48,202.04,198.65,290.80,230.69,286.11,251.45,315.43,286.62,369.63,274.34,325.97,259.76,226.50,311.90,298.92,366.15,236.52,257.00,179.18,254.43,262.85,270.48,188.24,191.56,194.19,271.94,255.65,205.28,383.10,233.28,280.14,285.01,268.83,251.78,288.02,361.43,254.06,280.14,288.69,320.74,244.80,273.91,261.54,284.90,252.48,245.18,265.76,238.84,350.45,283.26,469.73,288.09,291.13,214.28,197.01,233.93,360.18,399.04,399.04,226.38,263.62,301.21,344.22,397.35,241.76,233.98,185.02,305.44,528.14,202.04,190.42,268.83,342.20,211.32,303.96,181.22,236.35,237.42,242.91,232.58,532.67,244.26,177.84,245.67,261.76,220.31,197.01,202.23,273.59,198.65,246.74,277.33,347.82,291.51,262.44,417.69,276.38,205.28,257.66,251.04,353.82,253.99,310.86,255.13,619.30,210.79,269.06,623.52,268.26,252.88,192.02,249.04,331.52,343.17,230.39,328.77,268.91,407.30,272.58,542.22,363.97,641.47,266.02,211.15,266.68,259.13,296.78
53.00,848,298.17,212.14,228.82,371.74,415.66,332.69,252.42,323.66,290.55,256.25,325.71,182.35,457.87,268.30,279.04,235.28,251.75,258.84,324.86,321.47,205.48,230.77,310.41,267.28,284.78,291.94,248.04,420.13,305.17,254.88,289.92,288.10,268.48,338.62,457.87,266.82,286.86,269.80,182.12,283.91,689.53,319.29,270.86,254.93,291.33,329.35,345.19,457.87,221.91,187.01,178.26,272.62,184.11,290.06,259.25,231.19,319.97,191.26,265.71,259.96,304.77,195.64,299.22,193.76,349.04,609.39,273.04,277.23,208.18,285.01,182.82,259.04,340.72,259.10,286.74,265.12,348.64,303.76,289.21,284.78,342.37,199.24,182.82,271.77,344.41,272.57,223.82,301.81,195.18,286.85,195.08,277.78,204.25,275.99,182.82,234.85,185.14,252.71,205.27,201.78,295.77,234.53,290.94,255.64,320.95,291.55,376.15,279.07,331.46,264.05,230.25,317.26,304.09,372.57,240.44,261.36,182.04,258.76,267.35,275.04,191.38,194.47,197.32,276.53,259.96,208.18,389.77,237.13,284.78,289.83,273.04,256.03,292.93,367.67,258.27,284.78,293.59,326.16,248.94,278.58,265.95,289.74,255.47,249.27,270.17,242.82,356.42,288.15,478.13,292.89,296.16,217.73,200.21,237.88,366.56,405.99,405.99,230.12,268.15,306.40,350.12,404.28,245.85,237.87,187.97,310.55,537.54,205.27,193.53,273.04,348.20,214.83,309.05,184.19,240.20,241.19,246.95,236.47,542.31,248.39,180.73,249.76,266.20,223.93,200.21,205.59,278.25,201.78,250.88,282.11,353.91,296.54,266.91,425.16,281.09,208.18,261.97,255.24,360.08,258.31,316.29,259.46,630.60,214.25,273.67,634.95,272.67,257.13,195.17,253.22,337.17,349.04,234.22,334.30,273.47,414.57,277.23,552.05,370.29,653.20,270.54,214.46,271.11,263.51,301.80
54.00,864,303.12,215.45,232.60,378.00,422.95,338.22,256.57,328.94,295.43,260.46,331.15,185.30,465.88,272.77,283.70,239.14,255.93,263.16,326.71,326.91,208.86,234.54,315.61,271.77,289.42,296.81,252.17,427.37,310.29,259.07,294.76,292.84,272.95,344.36,465.88,271.22,291.62,274.33,184.98,288.68,701.82,324.66,275.38,259.18,296.19,334.86,351.08,465.88,225.50,190.09,181.03,277.19,187.06,294.98,263.60,234.94,325.32,194.39,270.09,264.26,309.81,198.80,304.33,196.89,355.03,620.26,277.25,281.41,211.09,289.80,185.75,263.36,346.45,263.26,291.47,269.61,354.16,308.83,294.07,289.42,348.28,202.43,185.75,276.36,350.19,277.08,227.26,306.93,198.39,291.71,198.06,282.39,207.50,280.52,185.75,238.56,188.07,256.93,208.50,204.92,300.73,238.37,295.77,259.83,326.46,296.48,382.67,283.79,336.94,268.33,234.00,322.62,309.27,378.99,244.36,265.71,184.89,263.08,271.85,279.59,194.51,197.38,200.45,281.11,264.26,211.09,396.43,240.98,289.42,294.64,277.25,260.28,297.84,373.92,262.49,289.42,298.49,331.59,253.08,283.25,270.37,294.58,258.76,253.37,274.57,246.80,362.38,293.03,486.52,297.69,301.20,221.17,203.40,241.83,372.94,412.95,412.95,233.87,272.67,311.60,356.02,411.22,249.93,241.77,190.92,315.65,546.95,208.50,196.64,277.25,354.20,218.34,314.15,187.16,244.05,244.96,250.99,240.36,551.94,252.52,183.61,253.84,270.63,227.55,203.40,208.95,282.91,204.92,255.01,286.89,359.99,301.56,271.38,432.63,285.81,211.09,266.29,259.45,366.35,262.63,321.73,263.79,641.91,217.71,278.27,646.38,277.08,261.38,198.32,257.40,342.83,354.90,238.05,339.83,278.04,421.84,281.89,561.89,376.61,664.93,275.06,217.77,275.54,267.90,306.83
55.00,880,308.07,218.76,236.39,384.27,430.24,343.75,260.73,334.22,300.32,264.67,336.59,188.25,473.89,277.25,288.36,242.99,260.12,267.47,331.68,332.34,212.25,238.31,320.82,276.25,294.06,301.68,256.31,434.61,315.42,263.25,299.60,297.58,277.42,350.10,473.89,275.62,296.39,278.86,187.83,293.44,714.10,330.04,279.90,263.43,301.04,340.37,356.97,473.89,229.09,193.17,183.79,281.75,190.01,299.90,267.95,238.69,330.66,197.52,274.47,268.57,314.85,201.96,309.45,200.02,361.01,631.13,281.46,285.60,213.99,294.58,188.68,267.69,352.17,267.41,296.21,274.11,359.69,313.90,298.93,294.06,354.19,205.62,188.68,280.95,355.97,281.60,230.70,312.06,201.59,296.57,201.04,287.00,210.75,285.06,188.68,242.27,191.00,261.16,211.73,208.05,305.70,242.20,300.60,264.02,331.98,301.41,389.19,288.52,342.43,272.62,237.76,327.99,314.44,385.41,248.28,270.07,187.75,267.40,276.35,284.15,197.64,200.29,203.58,285.69,268.57,213.99,403.10,244.83,294.06,299.45,281.46,264.53,302.75,380.16,266.70,294.06,303.40,337.01,257.22,287.92,274.79,299.42,261.52,257.47,278.98,250.78,368.34,297.91,494.91,302.48,306.23,224.61,206.60,245.78,379.33,419.91,419.91,237.61,277.20,316.79,361.92,418.15,254.01,245.66,193.87,320.76,556.35,211.73,199.76,281.46,360.20,221.86,319.25,190.13,247.90,248.74,255.04,244.25,561.58,256.65,186.50,257.93,275.07,231.17,206.60,212.31,287.56,208.05,259.14,291.66,366.07,306.59,275.85,440.10,290.52,213.99,270.61,263.65,372.61,266.94,327.16,268.13,653.22,221.17,282.87,657.80,281.49,265.62,201.47,261.58,348.48,360.77,241.88,345.36,282.60,429.11,286.55,571.72,382.93,676.66,279.58,221.09,279.96,272.28,311.86
56.00,896,313.02,222.08,240.17,390.54,437.53,349.28,264.88,339.50,305.20,268.88,342.03,191.20,481.90,281.72,293.02,246.85,264.31,271.78,336.16,337.78,215.64,242.08,326.02,280.74,298.70,306.55,260.45,441.85,320.54,267.44,304.44,302.32,281.89,355.84,481.90,280.01,301.15,283.39,190.69,298.20,726.39,335.41,284.42,267.69,305.90,345.88,362.86,481.90,232.68,196.24,186.56,286.32,192.96,304.82,272.30,242.44,336.01,200.65,278.85,272.87,319.88,205.12,314.57,203.16,366.99,642.00,285.68,289.78,216.89,299.37,191.61,272.01,357.90,271.57,300.94,278.61,365.22,318.97,303.80,298.70,360.09,208.80,191.61,285.54,361.75,286.12,234.14,317.19,204.80,301.43,204.01,291.61,214.00,289.59,191.61,245.98,193.93,265.39,214.96,211.18,310.66,246.04,305.43,268.21,337.50,306.34,395.71,293.25,347.92,276.90,241.51,333.35,319.62,391.83,252.19,274.42,190.61,271.72,280.85,288.71,200.77,203.21,206.71,290.28,272.87,216.89,409.77,248.68,298.70,304.27,285.68,268.78,307.67,386.40,270.92,298.70,308.30,342.43,261.35,292.60,279.21,304.27,264.81,261.57,283.39,254.75,374.30,302.79,503.30,307.28,311.26,228.06,209.79,249.72,385.71,426.87,426.87,241.35,281.73,321.99,367.82,425.08,258.10,249.56,196.82,325.87,565.75,214.96,202.87,285.68,366.20,225.37,324.35,193.09,251.74,252.51,259.08,248.14,571.21,260.78,189.38,262.02,279.51,234.79,209.79,215.67,292.22,211.18,263.28,296.44,372.16,311.62,280.32,447.57,295.23,216.89,274.92,267.85,378.87,271.26,332.60,272.46,664.53,224.63,287.47,669.23,285.89,269.87,204.62,265.76,354.13,366.63,245.70,350.88,287.17,436.38,291.21,581.56,389.25,688.39,284.10,224.40,284.39,276.66,316.88
57.00,912,317.97,225.39,243.95,396.81,444.82,354.81,269.04,344.78,310.08,273.09,347.47,194.15,489.91,286.20,297.68,250.71,268.49,276.09,340.98,343.21,219.03,245.85,331.22,285.23,303.34,311.42,264.58,449.09,325.66,271.62,309.28,307.06,286.36,361.58,489.91,284.41,305.92,287.91,193.55,302.97,738.68,340.79,288.93,271.94,310.76,351.38,368.75,489.91,236.27,199.32,189.32,290.88,195.91,309.73,276.66,246.18,341.36,203.78,283.22,277.18,324.92,208.28,319.68,206.29,372.98,652.87,289.89,293.96,219.80,304.16,194.54,276.33,363.63,275.72,305.67,283.10,370.75,324.04,308.66,303.34,366.00,211.99,194.54,290.13,367.52,290.63,237.59,322.32,208.00,306.29,206.99,296.22,217.25,294.13,194.54,249.69,196.86,269.61,218.19,214.31,315.63,249.88,310.26,272.40,343.02,311.26,402.23,297.97,353.40,281.18,245.26,338.71,324.79,398.25,256.11,278.78,193.47,276.05,285.35,293.27,203.90,206.12,209.84,294.86,277.18,219.80,416.44,252.53,303.34,309.08,289.89,273.03,312.58,392.65,275.13,303.34,313.21,347.86,265.49,297.27,283.63,309.11,267.96,265.67,287.80,258.73,380.26,307.68,511.70,312.08,316.29,231.50,212.99,253.67,392.10,433.82,433.82,245.10,286.26,327.18,373.72,432.02,262.18,253.45,199.77,330.97,575.15,218.19,205.98,289.89,372.20,228.88,329.45,196.06,255.59,256.29,263.12,252.03,580.85,264.91,192.26,266.11,283.94,238.41,212.99,219.03,296.88,214.31,267.41,301.22,378.24,316.65,284.79,455.04,299.95,219.80,279.24,272.06,385.13,275.57,338.03,276.79,675.83,228.10,292.07,680.66,290.30,274.11,207.77,269.94,359.78,372.50,249.53,356.41,291.73,443.65,295.87,591.40,395.57,700.13,288.62,227.71,288.82,281.04,321.91
58.00,928,322.92,228.70,247.74,403.08,452.11,360.34,273.19,350.06,314.96,277.30,352.91,197.10,497.92,290.67,302.34,254.56,272.68,280.41,345.84,348.65,222.42,249.62,336.43,289.71,307.98,316.29,268.72,456.33,330.78,275.80,314.11,311.81,290.83,367.32,497.92,288.81,310.68,292.44,196.40,307.73,750.96,346.16,293.45,276.19,315.62,356.89,374.64,497.92,239.86,202.40,192.09,295.44,198.86,314.65,281.01,249.93,346.70,206.91,287.60,281.48,329.96,211.44,324.80,209.42,378.96,663.74,294.10,298.14,222.70,308.95,197.47,280.66,369.35,279.88,310.40,287.60,376.28,329.11,313.52,307.98,371.91,215.18,197.47,294.72,373.30,295.15,241.03,327.45,211.21,311.15,209.96,300.83,220.50,298.66,197.47,253.41,199.79,273.84,221.42,217.44,320.60,253.72,315.09,276.59,348.54,316.19,408.75,302.70,358.89,285.47,249.01,344.08,329.97,404.67,260.03,283.13,196.32,280.37,289.85,297.83,207.03,209.03,212.97,299.44,281.48,222.70,423.11,256.38,307.98,313.89,294.10,277.28,317.49,398.89,279.34,307.98,318.11,353.28,269.63,301.94,288.04,313.95,271.25,269.76,292.20,262.71,386.22,312.56,520.09,316.87,321.32,234.94,216.19,257.62,398.48,440.78,440.78,248.84,290.78,332.38,379.61,438.95,266.26,257.35,202.71,336.08,584.55,221.42,209.10,294.10,378.20,232.39,334.55,199.03,259.44,260.06,267.16,255.92,590.49,269.04,195.15,270.19,288.38,242.02,216.19,222.40,301.54,217.44,271.54,306.00,384.32,321.67,289.26,462.51,304.66,222.70,283.55,276.26,391.40,279.89,343.47,281.13,687.14,231.56,296.67,692.09,294.71,278.36,210.92,274.12,365.44,378.37,253.36,361.94,296.30,450.92,300.52,601.23,401.89,711.86,293.14,231.03,293.25,285.43,326.93
59.00,944,327.86,232.02,251.52,409.34,459.40,365.86,277.35,355.34,319.84,281.51,358.35,200.05,505.93,295.15,307.00,258.42,276.87,284.72,352.05,354.08,225.80,253.39,341.63,294.20,312.62,321.15,272.85,463.57,335.90,279.99,318.95,316.55,295.30,373.07,505.93,293.21,315.45,296.97,199.26,312.49,763.25,351.54,297.97,280.44,320.47,362.40,380.52,505.93,243.45,205.48,194.85,300.01,201.80,319.57,285.36,253.68,352.05,210.04,291.98,285.79,334.99,214.60,329.92,212.55,384.94,674.61,298.31,302.32,225.60,313.73,200.40,284.98,375.08,284.03,315.13,292.10,381.81,334.18,318.39,312.62,377.82,218.36,200.40,299.31,379.08,299.66,244.47,332.58,214.41,316.01,212.94,305.44,223.75,303.19,200.40,257.12,202.72,278.06,224.64,220.57,325.56,257.55,319.92,280.78,354.06,321.12,415.27,307.43,364.37,289.75,252.76,349.44,335.14,411.09,263.95,287.49,199.18,284.69,294.36,302.39,210.16,211.94,216.11,304.03,285.79,225.60,429.78,260.23,312.62,318.71,298.31,281.53,322.40,405.13,283.56,312.62,323.01,358.70,273.77,306.61,292.46,318.79,274.16,273.86,296.61,266.69,392.19,317.44,528.48,321.67,326.35,238.39,219.38,261.56,404.86,447.74,447.74,252.58,295.31,337.58,385.51,445.88,270.35,261.24,205.66,341.18,593.95,224.64,212.21,298.31,384.20,235.91,339.64,201.99,263.29,263.83,271.20,259.81,600.12,273.17,198.03,274.28,292.82,245.64,219.38,225.76,306.20,220.57,275.68,310.77,390.41,326.70,293.72,469.97,309.38,225.60,287.87,280.47,397.66,284.20,348.90,285.46,698.45,235.02,301.27,703.51,299.12,282.61,214.07,278.30,371.09,384.23,257.18,367.47,300.86,458.19,305.18,611.07,408.21,723.59,297.66,234.34,297.67,289.81,331.96
60.00,960,332.81,235.33,255.31,415.61,466.69,371.39,281.50,360.62,324.72,285.72,363.80,202.99,513.94,299.62,311.66,262.27,281.05,289.03,353.87,359.51,229.19,257.16,346.83,298.68,317.26,326.02,276.99,470.81,341.03,284.17,323.79,321.29,299.77,378.81,513.94,297.60,320.21,301.50,202.12,317.26,775.54,356.91,302.49,284.69,325.33,367.91,386.41,513.94,247.04,208.55,197.62,304.57,204.75,324.49,289.71,257.42,357.40,213.18,296.36,290.09,340.03,217.76,335.03,215.68,390.92,685.48,302.52,306.50,228.51,318.52,203.33,289.31,380.81,288.19,319.86,296.59,387.34,339.25,323.25,317.26,383.72,221.55,203.33,303.90,384.86,304.18,247.92,337.71,217.62,320.87,215.92,310.05,227.00,307.73,203.33,260.83,205.66,282.29,227.87,223.70,330.53,261.39,324.75,284.97,359.58,326.05,421.79,312.15,369.86,294.04,256.51,354.80,340.32,417.51,267.87,291.84,202.04,289.01,298.86,306.95,213.30,214.85,219.24,308.61,290.09,228.51,436.45,264.08,317.26,323.52,302.52,285.78,327.31,411.38,287.77,317.26,327.92,364.13,277.91,311.28,296.88,323.64,277.51,277.96,301.02,270.67,398.15,322.32,536.87,326.47,331.38,241.83,222.58,265.51,411.25,454.70,454.70,256.33,299.84,342.77,391.41,452.82,274.43,265.14,208.61,346.29,603.35,227.87,215.33,302.52,390.20,239.42,344.74,204.96,267.14,267.61,275.24,263.70,609.76,277.30,200.92,278.37,297.25,249.26,222.58,229.12,310.86,223.70,279.81,315.55,396.49,331.73,298.19,477.44,314.09,228.51,292.19,284.67,403.92,288.52,354.34,289.79,709.75,238.48,305.87,714.94,303.53,286.85,217.22,282.48,376.74,390.10,261.01,373.00,305.43,465.46,309.84,620.90,414.53,735.32,302.18,237.65,302.10,294.19,336.99
61.00,976,337.76,238.64,259.09,421.88,473.98,376.92,285.66,365.90,329.60,289.93,369.24,205.94,521.95,304.09,316.32,266.13,285.24,293.34,363.49,364.95,232.58,260.94,352.04,303.17,321.90,330.89,281.12,478.05,346.15,288.36,328.63,326.03,304.24,384.55,521.95,302.00,324.98,306.03,204.98,322.02,787.82,362.29,307.01,288.94,330.19,373.41,392.30,521.95,250.63,211.63,200.39,309.14,207.70,329.41,294.06,261.17,362.74,216.31,300.74,294.40,345.07,220.91,340.15,218.81,396.91,696.35,306.73,310.68,231.41,323.31,206.26,293.63,386.54,292.34,324.59,301.09,392.86,344.32,328.12,321.90,389.63,224.73,206.26,308.49,390.63,308.70,251.36,342.84,220.82,325.73,218.89,314.66,230.25,312.26,206.26,264.54,208.59,286.51,231.10,226.83,335.49,265.23,329.58,289.16,365.10,330.98,428.31,316.88,375.35,298.32,260.26,360.17,345.49,423.93,271.79,296.20,204.89,293.34,303.36,311.50,216.43,217.77,222.37,313.19,294.40,231.41,443.12,267.93,321.90,328.33,306.73,290.03,332.22,417.62,291.99,321.90,332.82,369.55,282.04,315.96,301.30,328.48,280.47,282.06,305.43,274.64,404.11,327.21,545.27,331.27,336.41,245.28,225.77,269.46,417.63,461.65,461.65,260.07,304.36,347.97,397.31,459.75,278.52,269.03,211.56,351.40,612.75,231.10,218.44,306.73,396.20,242.93,349.84,207.93,270.99,271.38,279.29,267.59,619.39,281.42,203.80,282.45,301.69,252.88,225.77,232.48,315.52,226.83,283.94,320.33,402.57,336.76,302.66,484.91,318.80,231.41,296.50,288.87,410.18,292.83,359.77,294.12,721.06,241.94,310.47,726.37,307.94,291.10,220.37,286.66,382.40,395.96,264.84,378.53,310.00,472.73,314.50,630.74,420.85,747.05,306.70,240.97,306.53,298.58,342.01
62.00,992,342.71,241.96,262.87,428.15,481.27,382.45,289.82,371.18,334.49,294.14,374.68,208.89,529.96,308.57,320.98,269.98,289.43,297.66,365.19,370.38,235.97,264.71,357.24,307.65,326.54,335.76,285.26,485.29,351.27,292.54,333.47,330.77,308.71,390.29,529.96,306.40,329.74,310.56,207.83,326.78,800.11,367.66,311.53,293.19,335.05,378.92,398.19,529.96,254.22,214.71,203.15,313.70,210.65,334.32,298.41,264.92,368.09,219.44,305.12,298.71,350.10,224.07,345.27,221.94,402.89,707.22,310.94,314.86,234.31,328.09,209.19,297.95,392.26,296.50,329.33,305.59,398.39,349.39,332.98,326.54,395.54,227.92,209.19,313.08,396.41,313.21,254.80,347.97,224.03,330.59,221.87,319.27,233.50,316.80,209.19,268.25,211.52,290.74,234.33,229.97,340.46,269.07,334.41,293.34,370.61,335.91,434.83,321.61,380.83,302.61,264.01,365.53,350.67,430.35,275.71,300.55,207.75,297.66,307.86,316.06,219.56,220.68,225.50,317.78,298.71,234.31,449.79,271.78,326.54,333.15,310.94,294.28,337.14,423.86,296.20,326.54,337.72,374.97,286.18,320.63,305.72,333.32,283.50,286.16,309.84,278.62,410.07,332.09,553.66,336.06,341.44,248.72,228.97,273.40,424.02,468.61,468.61,263.81,308.89,353.16,403.21,466.68,282.60,272.93,214.51,356.50,622.15,234.33,221.55,310.94,402.20,246.44,354.94,210.90,274.83,275.15,283.33,271.48,629.03,285.55,206.69,286.54,306.13,256.50,228.97,235.84,320.18,229.97,288.08,325.11,408.65,341.79,307.13,492.38,323.52,234.31,300.82,293.08,416.45,297.15,365.21,298.46,732.37,245.40,315.08,737.80,312.34,295.34,223.52,290.84,388.05,401.83,268.67,384.06,314.56,480.00,319.16,640.57,427.17,758.78,311.22,244.28,310.95,302.96,347.04
63.00,1008,347.66,245.27,266.66,434.41,488.56,387.98,293.97,376.46,339.37,298.34,380.12,211.84,537.97,313.04,325.64,273.84,293.61,301.97,373.19,375.82,239.35,268.48,362.44,312.14,331.18,340.63,289.39,492.53,356.39,296.72,338.30,335.51,313.18,396.03,537.97,310.79,334.51,315.09,210.69,331.55,812.40,373.04,316.05,297.44,339.90,384.43,404.08,537.97,257.81,217.79,205.92,318.27,213.60,339.24,302.77,268.67,373.44,222.57,309.50,303.01,355.14,227.23,350.38,225.07,408.87,718.09,315.16,319.05,237.22,332.88,212.12,302.28,397.99,300.66,334.06,310.08,403.92,354.46,337.84,331.18,401.45,231.11,212.12,317.67,402.19,317.73,258.24,353.10,227.23,335.45,224.84,323.89,236.75,321.33,212.12,271.96,214.45,294.97,237.56,233.10,345.42,272.91,339.24,297.53,376.13,340.84,441.35,326.34,386.32,306.89,267.76,370.89,355.84,436.77,279.63,304.91,210.61,301.98,312.36,320.62,222.69,223.59,228.63,322.36,303.01,237.22,456.45,275.63,331.18,337.96,315.16,298.53,342.05,430.10,300.41,331.18,342.63,380.39,290.32,325.30,310.14,338.16,286.37,290.25,314.24,282.60,416.03,336.97,562.05,340.86,346.47,252.16,232.17,277.35,430.40,475.57,475.57,267.56,313.42,358.36,409.11,473.62,286.68,276.82,217.46,361.61,631.55,237.56,224.67,315.16,408.20,249.95,360.04,213.86,278.68,278.93,287.37,275.37,638.67,289.68,209.57,290.63,310.57,260.12,232.17,239.20,324.83,233.10,292.21,329.88,414.74,346.81,311.60,499.85,328.23,237.22,305.14,297.28,422.71,301.46,370.64,302.79,743.68,248.86,319.68,749.23,316.75,299.59,226.67,295.02,393.70,407.69,272.49,389.58,319.13,487.27,323.81,650.41,433.49,770.51,315.74,247.59,315.38,307.34,352.06
64.00,1024,352.60,248.58,270.44,440.68,495.85,393.51,298.13,381.74,344.25,302.55,385.56,214.79,545.98,317.52,330.30,277.69,297.80,306.28,377.43,381.25,242.74,272.25,367.65,316.63,335.82,345.50,293.53,499.77,361.52,300.91,343.14,340.25,317.65,401.77,545.98,315.19,339.27,319.62,213.55,336.31,824.68,378.41,320.56,301.69,344.76,389.93,409.97,545.98,261.39,220.86,208.68,322.83,216.55,344.16,307.12,272.41,378.78,225.70,313.88,307.32,360.18,230.39,355.50,228.21,414.86,728.96,319.37,323.23,240.12,337.67,215.06,306.60,403.72,304.81,338.79,314.58,409.45,359.53,342.71,335.82,407.35,234.29,215.06,322.26,407.97,322.24,261.69,358.23,230.44,340.31,227.82,328.50,240.00,325.87,215.06,275.68,217.38,299.19,240.79,236.23,350.39,276.74,344.07,301.72,381.65,345.77,447.87,331.06,391.80,311.17,271.51,376.26,361.02,443.19,283.55,309.26,213.47,306.30,316.86,325.18,225.82,226.50,231.76,326.94,307.32,240.12,463.12,279.48,335.82,342.77,319.37,302.78,346.96,436.35,304.63,335.82,347.53,385.82,294.46,329.97,314.55,343.01,289.30,294.35,318.65,286.58,421.99,341.85,570.44,345.66,351.50,255.61,235.36,281.30,436.78,482.53,482.53,271.30,317.95,363.55,415.01,480.55,290.77,280.71,220.41,366.71,640.95,240.79,227.78,319.37,414.20,253.47,365.13,216.83,282.53,282.70,291.41,279.26,648.30,293.81,212.46,294.72,315.00,263.74,235.36,242.56,329.49,236.23,296.34,334.66,420.82,351.84,316.07,507.32,332.94,240.12,309.45,301.48,428.97,305.78,376.08,307.12,754.98,252.33,324.28,760.65,321.16,303.84,229.82,299.20,399.35,413.56,276.32,395.11,323.69,494.54,328.47,660.24,439.81,782.25,320.26,250.91,319.81,311.72,357.09
65.00,1040,357.55,251.90,274.22,446.95,503.14,399.04,302.28,387.02,349.13,306.76,391.00,217.74,553.99,321.99,334.97,281.55,301.99,310.59,382.95,386.69,246.13,276.02,372.85,321.11,340.46,350.37,297.66,507.01,366.64,305.09,347.98,344.99,322.12,407.51,553.99,319.59,344.04,324.15,216.40,341.08,836.97,383.79,325.08,305.94,349.62,395.44,415.86,553.99,264.98,223.94,211.45,327.40,219.49,349.08,311.47,276.16,384.13,228.83,318.26,311.62,365.22,233.55,360.62,231.34,420.84,739.83,323.58,327.41,243.02,342.46,217.99,310.93,409.45,308.97,343.52,319.07,414.98,364.61,347.57,340.46,413.26,237.48,217.99,326.85,413.75,326.76,265.13,363.35,233.64,345.17,230.80,333.11,243.25,330.40,217.99,279.39,220.31,303.42,244.02,239.36,355.36,280.58,348.90,305.91,387.17,350.70,454.39,335.79,397.29,315.46,275.26,381.62,366.19,449.61,287.47,313.62,216.32,310.63,321.36,329.74,228.95,229.42,234.89,331.53,311.62,243.02,469.79,283.33,340.46,347.58,323.58,307.04,351.87,442.59,308.84,340.46,352.43,391.24,298.59,334.65,318.97,347.85,292.44,298.45,323.06,290.56,427.95,346.74,578.84,350.45,356.53,259.05,238.56,285.24,443.17,489.48,489.48,275.05,322.47,368.75,420.91,487.48,294.85,284.61,223.35,371.82,650.35,244.02,230.89,323.58,420.20,256.98,370.23,219.80,286.38,286.48,295.45,283.15,657.94,297.94,215.34,298.80,319.44,267.35,238.56,245.92,334.15,239.36,300.48,339.44,426.90,356.87,320.54,514.79,337.66,243.02,313.77,305.69,435.23,310.09,381.51,311.46,766.29,255.79,328.88,772.08,325.57,308.08,232.97,303.38,405.01,419.43,280.15,400.64,328.26,501.81,333.13,670.08,446.13,793.98,324.78,254.22,324.23,316.11,362.12
